event,fighter_1,fighter_2,result,event_id,cc_match,fighter_1_elo_start,fighter_2_elo_start,fighter_1_elo_end,fighter_2_elo_end
UFC Fight Night: Dawson vs. Green,Aoriqileng,Johnny Munoz,win,666,7361,981.91,981.68,1001.9,961.69
UFC Fight Night: Dawson vs. Green,Vanessa Demopoulos,Kanako Murata,win,666,7362,1018.63,997.88,1037.44,979.07
UFC Fight Night: Dawson vs. Green,Nate Maness,Mateus Mendonca,win,666,7363,1016.03,982.36,1034.1,964.29
UFC Fight Night: Dawson vs. Green,Karolina Kowalkiewicz,Diana Belbita,win,666,7364,1030.8,981.79,1048.0,964.59
UFC Fight Night: Dawson vs. Green,Bill Algeo,Alexander Hernandez,win,666,7365,1027.92,1040.3,1048.63,1019.59
UFC Fight Night: Dawson vs. Green,Drew Dober,Ricky Glenn,win,666,7366,1077.83,998.8,1093.36,983.27
UFC Fight Night: Dawson vs. Green,Joaquin Buckley,Alex Morono,win,666,7367,1036.05,1110.45,1060.27,1086.23
UFC Fight Night: Dawson vs. Green,Joe Pyfer,Abdul Razak Alhassan,win,666,7368,1038.81,1012.36,1057.29,993.88
UFC Fight Night: Dawson vs. Green,King Green,Grant Dawson,win,666,7369,1054.72,1157.54,1080.47,1131.79
UFC Fight Night: Yusuff vs. Barboza,Emily Ducote,Ashley Yoder,win,667,7370,979.04,933.92,996.46,916.5
UFC Fight Night: Yusuff vs. Barboza,Chris Gutierrez,Alatengheili,win,667,7371,1099.3,1045.59,1116.23,1028.66
UFC Fight Night: Yusuff vs. Barboza,Melissa Mullins,Irina Alekseeva,win,667,7372,1000.0,1021.26,1021.22,1000.04
UFC Fight Night: Yusuff vs. Barboza,Terrance McKinney,Brendon Marotte,win,667,7373,1014.88,1000.0,1034.02,980.86
UFC Fight Night: Yusuff vs. Barboza,Tainara Lisboa,Ravena Oliveira,win,667,7374,1019.15,1000.0,1038.05,981.1
UFC Fight Night: Yusuff vs. Barboza,Darren Elkins,TJ Brown,win,667,7375,1068.32,982.88,1083.5,967.7
UFC Fight Night: Yusuff vs. Barboza,Christian Rodriguez,Cameron Saaiman,win,667,7376,1023.38,1057.42,1045.33,1035.47
UFC Fight Night: Yusuff vs. Barboza,Michel Pereira,Andre Petroski,win,667,7377,1086.43,1091.39,1106.72,1071.1
UFC Fight Night: Yusuff vs. Barboza,Jonathan Martinez,Adrian Yanez,win,667,7378,1117.1,1071.3,1134.48,1053.92
UFC Fight Night: Yusuff vs. Barboza,Viviane Araujo,Jennifer Maia,win,667,7379,1018.33,1041.87,1039.68,1020.52
UFC Fight Night: Yusuff vs. Barboza,Edson Barboza,Sodiq Yusuff,win,667,7380,1080.24,1100.02,1101.38,1078.88
UFC 294: Makhachev vs. Volkanovski 2,Shara Magomedov,Bruno Silva,win,668,7381,1000.0,1044.62,1022.55,1022.07
UFC 294: Makhachev vs. Volkanovski 2,Viktoriia Dudakova,Jinh Yu Frey,win,668,7382,1016.67,942.76,1032.48,926.95
UFC 294: Makhachev vs. Volkanovski 2,Muhammad Naimov,Nathaniel Wood,win,668,7383,1021.66,1090.12,1045.55,1066.23
UFC 294: Makhachev vs. Volkanovski 2,Mike Breeden,Anshul Jubli,win,668,7384,943.94,1020.0,968.25,995.69
UFC 294: Makhachev vs. Volkanovski 2,Sedriques Dumas,Abu Azaitar,win,668,7385,997.88,995.81,1017.76,975.93
UFC 294: Makhachev vs. Volkanovski 2,Javid Basharat,Victor Henry,nc,668,7386,1058.83,1026.9,1058.83,1026.9
UFC 294: Makhachev vs. Volkanovski 2,Trevor Peek,Mohammad Yahya,win,668,7387,996.93,1000.0,1017.11,979.82
UFC 294: Makhachev vs. Volkanovski 2,Muhammad Mokaev,Tim Elliott,win,668,7388,1073.3,1010.66,1089.73,994.23
UFC 294: Makhachev vs. Volkanovski 2,Said Nurmagomedov,Muin Gafurov,win,668,7389,1078.53,980.14,1093.01,965.66
UFC 294: Makhachev vs. Volkanovski 2,Ikram Aliskerov,Warlley Alves,win,668,7390,1021.87,1026.31,1042.13,1006.05
UFC 294: Makhachev vs. Volkanovski 2,Magomed Ankalaev,Johnny Walker,nc,668,7391,1140.97,1074.58,1140.97,1074.58
UFC 294: Makhachev vs. Volkanovski 2,Khamzat Chimaev,Kamaru Usman,win,668,7392,1123.86,1226.58,1149.61,1200.83
UFC 294: Makhachev vs. Volkanovski 2,Islam Makhachev,Alexander Volkanovski,win,668,7393,1230.89,1233.91,1251.06,1213.74
UFC Fight Night: Almeida vs. Lewis,Marc Diakiese,Kaue Fernandes,win,669,7394,989.61,1000.0,1010.21,979.4
UFC Fight Night: Almeida vs. Lewis,Eduarda Moura,Montserrat Conejo Ruiz,win,669,7395,1000.0,980.05,1018.85,961.2
UFC Fight Night: Almeida vs. Lewis,Angela Hill,Denise Gomes,win,669,7396,981.54,1023.85,1003.96,1001.43
UFC Fight Night: Almeida vs. Lewis,Vitor Petrino,Modestas Bukauskas,win,669,7397,1037.23,1006.04,1055.44,987.83
UFC Fight Night: Almeida vs. Lewis,Rinat Fakhretdinov,Elizeu Zaleski dos Santos,draw,669,7398,1063.23,1115.23,1074.72,1103.74
UFC Fight Night: Almeida vs. Lewis,Elves Brener,Kaynan Kruschewsky,win,669,7399,1042.36,1000.0,1059.93,982.43
UFC Fight Night: Almeida vs. Lewis,Caio Borralho,Abus Magomedov,win,669,7400,1079.62,1004.42,1095.36,988.68
UFC Fight Night: Almeida vs. Lewis,Rodrigo Nascimento,Don'Tale Mayes,win,669,7401,1042.82,1009.42,1060.9,991.34
UFC Fight Night: Almeida vs. Lewis,Nicolas Dalby,Gabriel Bonfim,win,669,7402,1081.41,1043.31,1099.23,1025.49
UFC Fight Night: Almeida vs. Lewis,Jailton Almeida,Derrick Lewis,win,669,7403,1096.03,1117.73,1117.28,1096.48
UFC 295: Prochazka vs. Pereira,Jamall Emmers,Dennis Buzukja,win,670,7404,985.07,982.42,1004.92,962.57
UFC 295: Prochazka vs. Pereira,Joshua Van,Kevin Borjas,win,670,7405,1015.87,1000.0,1034.96,980.91
UFC 295: Prochazka vs. Pereira,John Castaneda,Kyung Ho Kang,win,670,7406,1022.35,1089.66,1046.18,1065.83
UFC 295: Prochazka vs. Pereira,Jared Gordon,Mark Madsen,win,670,7407,1047.5,1062.9,1068.39,1042.01
UFC 295: Prochazka vs. Pereira,Nazim Sadykhov,Viacheslav Borshchev,draw,670,7408,1038.67,999.71,1047.55,990.83
UFC 295: Prochazka vs. Pereira,Mateusz Rebecki,Roosevelt Roberts,win,670,7409,1040.0,1013.42,1058.47,994.95
UFC 295: Prochazka vs. Pereira,Loopy Godinez,Tabatha Ricci,win,670,7410,1056.55,1061.17,1076.82,1040.9
UFC 295: Prochazka vs. Pereira,Steve Erceg,Alessandro Costa,win,670,7411,1020.91,1004.09,1039.94,985.06
UFC 295: Prochazka vs. Pereira,Diego Lopes,Pat Sabatini,win,670,7412,1009.63,1071.3,1033.14,1047.79
UFC 295: Prochazka vs. Pereira,Benoit Saint Denis,Matt Frevola,win,670,7413,1063.81,1059.29,1083.55,1039.55
UFC 295: Prochazka vs. Pereira,Jessica Andrade,Mackenzie Dern,win,670,7414,1076.22,1081.33,1096.51,1061.04
UFC 295: Prochazka vs. Pereira,Tom Aspinall,Sergei Pavlovich,win,670,7415,1105.86,1117.85,1126.55,1097.16
UFC 295: Prochazka vs. Pereira,Alex Pereira,Jiri Prochazka,win,670,7416,1106.81,1075.35,1125.0,1057.16
UFC Fight Night: Allen vs. Craig,Rafael Estevam,Charles Johnson,win,671,7417,1000.0,979.62,1018.83,960.79
UFC Fight Night: Allen vs. Craig,Trey Ogden,Nikolas Motta,nc,671,7418,983.62,983.82,983.62,983.82
UFC Fight Night: Allen vs. Craig,Ailin Perez,Lucie Pudilova,win,671,7419,999.06,945.8,1016.02,928.84
UFC Fight Night: Allen vs. Craig,Jeka Saragih,Lucas Alexander,win,671,7420,980.0,1000.29,1001.17,979.12
UFC Fight Night: Allen vs. Craig,Mick Parkin,Caio Machado,win,671,7421,1021.14,1000.0,1039.92,981.22
UFC Fight Night: Allen vs. Craig,Christian Leroy Duncan,Denis Tiuliulin,win,671,7422,999.87,966.12,1017.93,948.06
UFC Fight Night: Allen vs. Craig,Jose Johnson,Chad Anheliger,win,671,7423,979.48,999.33,1000.62,978.19
UFC Fight Night: Allen vs. Craig,Joanderson Brito,Jonathan Pearce,win,671,7424,1041.4,1083.95,1063.84,1061.51
UFC Fight Night: Allen vs. Craig,Myktybek Orolbai,Uros Medic,win,671,7425,1000.0,1041.44,1022.37,1019.07
UFC Fight Night: Allen vs. Craig,Amanda Ribas,Luana Pinheiro,win,671,7426,1055.64,1052.9,1075.48,1033.06
UFC Fight Night: Allen vs. Craig,Payton Talbott,Nick Aguirre,win,671,7427,1000.0,978.96,1018.79,960.17
UFC Fight Night: Allen vs. Craig,Chase Hooper,Jordan Leavitt,win,671,7428,1011.61,1038.31,1033.14,1016.78
UFC Fight Night: Allen vs. Craig,Michael Morales,Jake Matthews,win,671,7429,1061.04,1091.19,1082.77,1069.46
UFC Fight Night: Allen vs. Craig,Brendan Allen,Paul Craig,win,671,7430,1145.91,1056.36,1160.87,1041.4
UFC Fight Night: Dariush vs. Tsarukyan,Veronica Hardy,Jamey-Lyn Horth,win,672,7431,973.47,1020.0,996.13,997.34
UFC Fight Night: Dariush vs. Tsarukyan,Jared Gooden,Wellington Turman,win,672,7432,950.54,975.7,971.99,954.25
UFC Fight Night: Dariush vs. Tsarukyan,Rodolfo Bellato,Ihor Potieria,win,672,7433,1000.0,987.65,1019.29,968.36
UFC Fight Night: Dariush vs. Tsarukyan,Drakkar Klose,Joe Solecki,win,672,7434,1092.44,1075.29,1111.45,1056.28
UFC Fight Night: Dariush vs. Tsarukyan,Cody Brundage,Zachary Reese,win,672,7435,984.91,1000.0,1005.78,979.13
UFC Fight Night: Dariush vs. Tsarukyan,Miesha Tate,Julia Avila,win,672,7436,1005.13,1031.49,1026.64,1009.98
UFC Fight Night: Dariush vs. Tsarukyan,Dustin Stoltzfus,Punahele Soriano,win,672,7437,949.81,997.27,972.53,974.55
UFC Fight Night: Dariush vs. Tsarukyan,Joaquim Silva,Clay Guida,win,672,7438,1010.51,1025.05,1031.35,1004.21
UFC Fight Night: Dariush vs. Tsarukyan,Sean Brady,Kelvin Gastelum,win,672,7439,1088.63,1078.51,1108.05,1059.09
UFC Fight Night: Dariush vs. Tsarukyan,Deiveson Figueiredo,Rob Font,win,672,7440,1139.63,1085.51,1156.54,1068.6
UFC Fight Night: Dariush vs. Tsarukyan,Jalin Turner,King Green,win,672,7441,1042.49,1080.47,1064.67,1058.29
UFC Fight Night: Dariush vs. Tsarukyan,Arman Tsarukyan,Beneil Dariush,win,672,7442,1104.78,1195.35,1129.88,1170.25
